run_id,checkpoint,success,termination_reason,start_x,start_y,start_z,goal_x,goal_y,goal_z,initial_distance_cm,final_distance_cm,steps,time_sec,trajectory_length_cm,mean_action_change,max_action_change,control_freq_hz,action_scale,max_step_m,goal_threshold_cm,dry_run
20260910_154835_ep08,8,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.05,0.0,0.3067053397328388,-0.00022523776869954,0.4864184367414624,0.3567053397328388,0.049774762231300465,0.4864184367414624,7.0710678118654755,4.89643254107019,7,0.3044876750000185,3.7914052027211915,0.00196751360957504,0.0029231224330794267,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154839_ep09,9,checkpoints/panda_reach_ppo_40000_steps,False,user_interrupt,0.05,-0.05,0.0,0.3072101225002209,0.00013182674924192846,0.4857608788125087,0.3572101225002209,-0.049868173250758076,0.4857608788125087,7.0710678118654755,5.209962901747966,123,6.152207797999836,4.440820325940843,0.00011770827645267678,0.002576522400819195,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155002_ep01,1,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.0,0.0,0.30703484461892216,-2.9324301995378987e-05,0.4859017187647965,0.35703484461892215,-2.9324301995378987e-05,0.4859017187647965,4.999999999999999,4.999999999999999,1,0.006206560999999056,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155005_ep02,2,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.08,0.0,0.0,0.3069623813179655,-3.998105118498162e-05,0.48585556704103394,0.3869623813179655,-3.998105118498162e-05,0.48585556704103394,8.000000000000002,4.944705049735052,12,0.5537160300000323,4.047827257879233,0.0010396780549796732,0.0013129038450722563,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155008_ep03,3,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.0,0.0,0.3073648475037668,7.942826809330991e-05,0.48696508378409564,0.2573648475037668,7.942826809330991e-05,0.48696508378409564,4.999999999999999,4.999999999999999,1,0.006130463999397762,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155012_ep04,4,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.05,0.0,0.30717124644652516,-7.70675312900307e-05,0.4868495929695103,0.30717124644652516,0.04992293246870997,0.4868495929695103,5.0,4.778643079936425,2,0.05528422000043065,0.22503753437346577,0.0006220140624985114,0.0006220140624985114,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155856_ep01,1,checkpoints/panda_reach_ppo_40000_steps,False,user_interrupt,0.1,0.0,0.0,0.30693319682614334,0.00039094752423670753,0.48664221004539426,0.4069331968261434,0.00039094752423670753,0.48664221004539426,10.000000000000004,4.572362415965594,156,7.8060149979992275,7.038839558522772,0.00010792609895541356,0.0018640287132111427,20,0.03,0.02,4.0,900.0,30.0,False
20260910_155928_ep01,1,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.1,0.0,0.0,0.3071622501546328,0.00043178674910323455,0.4870453756512647,0.4071622501546328,0.00043178674910323455,0.4870453756512647,10.000000000000004,4.853095948393778,13,0.6059586460005448,5.836103585750744,0.001105375624231353,0.0018672259648304498,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155931_ep02,2,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.08,0.0,0.0,0.30730717520037404,0.0007544264029795166,0.48747807292722495,0.38730717520037405,0.0007544264029795166,0.48747807292722495,8.000000000000002,4.930350073789337,12,0.5534737810003207,4.107799924581566,0.0010521662217951183,0.0013479597573135798,20,0.03,0.02,5.0,900.0,30.0,False
20260910_155935_ep03,3,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.1,0.0,0.0,0.3073488140654849,0.0007276207436709937,0.4868759197734619,0.20734881406548492,0.0007276207436709937,0.4868759197734619,10.0,4.976247047216318,10,0.45321677299943985,6.184541988208729,0.0005335845683898127,0.0008103548354413444,20,0.03,0.02,5.0,900.0,30.0,False
